id,weight,payoutMultiplier
4663,32,0
4664,33,0.06
4665,32,0.48
4666,33,0
4667,32,0
4668,33,0
4669,32,0
4670,33,0.32
4671,32,0
4672,33,0.08
4673,32,0.19
4674,1,149.37
4675,1,3.14
4676,33,0
4677,1,4.8
4678,1,5.42
4679,32,0.88
4680,33,0
4681,32,0
4682,33,0
4683,32,0.13
4684,33,0
4685,32,0
4686,33,0
4687,1,780.86
4688,32,0
4689,1,1.7
4690,33,0
4691,32,0.7
4692,33,0
4693,32,0.34
4694,1,7.32
4695,33,0
4696,1,7.68
4697,32,0
4698,33,0
4699,33,0
4700,32,0.32
4701,33,0
4702,32,0
4703,1,3
4704,33,0
4705,32,0
4706,33,0.85
4707,1,1.5
4708,32,0
4709,1,1.76
4710,33,0
4711,32,0
4712,33,0.5
4713,32,0
4714,33,0.24
4715,32,0
4716,33,0
4717,1,254.07
4718,32,0.14
4719,33,0.16
4720,1,17.28
4721,1,3.2
4722,32,0.18
4723,33,0
4724,32,0
4725,33,0
4726,32,0.19
4727,33,0.08
4728,32,0
4729,33,0.06
4730,32,0.56
4731,1,198.17
4732,33,0
4733,1,1.4
4734,32,0
4735,33,0
4736,32,0
4737,33,0
4738,32,0
4739,33,0.13
4740,32,0
4741,1,1.4
4742,33,0
4743,32,0
4744,33,0
4745,32,0
4746,33,0
4747,32,0
4748,1,1.48
4749,1,14.52
4750,1,1.24
4751,33,0
4752,32,0.3
4753,33,0
4754,33,0.72
4755,32,0.43
4756,33,0
4757,32,0.48
4758,33,0.4
4759,32,0
4760,33,0
4761,32,0
4762,33,0
4763,32,0
4764,33,0
4765,1,629.54
4766,32,0
4767,33,0.1
4768,1,1.08
4769,32,0
4770,33,0
4771,32,0
4772,33,0.29
4773,32,0
4774,33,0
4775,32,0.13
4776,1,82.88
4777,1,1.91
4778,1,1.6
4779,1,351.22
4780,1,68.59
4781,1,1.82
4782,33,0
4783,32,0.08
4784,33,0
4785,32,0
4786,33,0.3
4787,1,501.2
4788,32,0
4789,33,0.26
4790,32,0.08
4791,33,0.77
4792,32,0
4793,33,0
4794,32,0
4795,33,0
4796,32,0
4797,33,0
4798,32,0.1
4799,33,0.21
4800,32,0
4801,1,2.58
4802,33,0.24
4803,32,0.13
4804,33,0
4805,1,3.66
4806,32,0
4807,1,52.62
4808,33,0.24
4809,33,0
4810,32,0.9
4811,33,0.64
4812,32,0
4813,33,0
4814,1,530.32
4815,32,0.66
4816,33,0
4817,32,0.56
4818,33,0
4819,1,1.5
4820,32,0
4821,33,0
4822,32,0
4823,33,0.11
4824,32,0.19
4825,1,1.81
4826,1,2.25
4827,33,0
4828,32,0.35
4829,33,0
4830,32,0
4831,33,0
4832,32,0
4833,1,88.65
4834,1,31.57
4835,33,0
4836,32,0.56
4837,1,4
4838,33,0
4839,32,0.32
4840,33,0
4841,32,0.06
4842,33,0
4843,32,0.86
4844,1,3.36
4845,33,0
4846,1,3.36
4847,1,1.8
4848,32,0
4849,33,0.29
4850,32,0
4851,33,0
4852,32,0
4853,33,0
4854,32,0
4855,33,0
4856,32,0
4857,1,2.48
4858,33,0
4859,1,3.14
4860,32,0
4861,33,0
4862,1,3.15
4863,32,0
4864,33,0.18
4865,32,0.69
4866,33,0
4867,33,0
4868,32,0
4869,33,0.4
4870,32,0
4871,33,0
4872,32,0.14
4873,33,0
4874,32,0.08
4875,33,0.13
4876,32,0
4877,33,0
4878,32,0.18
4879,33,0
4880,32,0
4881,33,0
4882,32,0.29
4883,33,0
4884,32,0
4885,1,1.52
4886,33,0
4887,1,3.46
4888,32,0.24
4889,33,0
4890,32,0.1
4891,33,0
4892,32,0.1
4893,33,0
4894,1,12.68
4895,32,0
4896,33,0
4897,32,0
4898,33,0
4899,32,0.6
4900,1,1.06
4901,33,0.16
4902,1,1.22
4903,32,0
4904,33,0
4905,32,0.42
4906,33,0.08
4907,32,0.8
4908,33,0
4909,1,13.6
4910,32,0
4911,1,333.15
4912,1,1.68
4913,33,0.88
4914,32,0
4915,33,0.32
4916,32,0.72
4917,33,0.68
4918,33,0
4919,32,0.13
4920,1,102.24
4921,1,170.87
4922,33,0
4923,32,0
4924,33,0
4925,32,0.06
4926,33,0
4927,32,0
4928,33,0
4929,32,0.6
4930,33,0.2
4931,32,0
4932,33,0
4933,32,0.06
4934,33,0
4935,32,0
4936,33,0
4937,32,0
4938,33,0
4939,32,0
4940,33,0
4941,32,0.96
4942,33,0
4943,1,1.44
4944,1,576.13
4945,32,0
4946,33,0.92
4947,32,0
4948,33,0
4949,32,0
4950,33,0.8
4951,1,297.63
4952,32,0
4953,33,0
4954,32,0
4955,33,0.48
4956,32,0
4957,33,0
4958,32,0
4959,33,0
4960,32,0.4
4961,33,0.48
4962,32,0.8
4963,33,0.18
4964,32,0
4965,33,0
4966,33,0.32
4967,1,1.28
4968,32,0
4969,33,0.3
4970,32,0.22
4971,33,0.2
4972,1,8.96
4973,32,0
4974,33,0
4975,32,0.29
4976,33,0
4977,1,1.68
4978,32,0
4979,33,0
4980,1,32.46
4981,32,0
4982,33,0.4
4983,32,0
4984,33,0
4985,32,0.14
4986,33,0.1
4987,32,0.8
4988,33,0.22
4989,1,7.2
4990,32,0.5
4991,33,0
4992,32,0.95
4993,33,0
4994,32,0
4995,33,0
4996,32,0
4997,33,0
4998,32,0
4999,1,135.88
5000,33,0
5001,32,0
5002,33,0
5003,32,0.12
5004,33,0.07
5005,1,334.18
5006,32,0
5007,33,0.77
5008,32,0.32
5009,1,7.9
5010,33,0
5011,32,0
5012,33,0.6
5013,32,0
5014,33,0
5015,32,0.25
5016,1,1.42
5017,33,0
5018,1,3.36
5019,32,0
5020,33,0
5021,1,1
5022,33,0
5023,32,0
5024,33,0
5025,32,0
5026,33,0.34
5027,1,1.8
5028,1,4.59
5029,32,0.32
5030,1,1.28
5031,33,0.6
5032,32,0
5033,33,0.13
5034,1,1.6
5035,32,0.72
5036,1,1.8
5037,33,0
5038,32,0
5039,1,1.28
5040,33,0.1
5041,32,0
5042,33,0.96
5043,32,0
5044,1,4
5045,33,0
5046,32,0
5047,33,0
5048,32,0.28
5049,33,0.35
5050,32,0.16
5051,33,0
5052,32,0.4
5053,33,0
5054,32,0.8
5055,33,0
5056,32,0.08
5057,33,0
5058,32,0.19
5059,33,0
5060,32,0.69
5061,33,0.54
5062,1,525.28
5063,32,0
5064,1,2.16
5065,33,0.48
5066,32,0
5067,33,0.35
5068,1,1.6
5069,32,0
5070,33,0
5071,32,0
5072,33,0
5073,32,0.5
5074,33,0
5075,33,0
5076,32,0
5077,33,0.37
5078,32,0.4
5079,1,4.87
5080,33,0.48
5081,32,0
5082,1,9.24
5083,33,0
5084,32,0
5085,33,0.26
5086,32,0
5087,33,0
5088,32,0
5089,33,0
5090,32,0
5091,33,0
5092,32,0
5093,1,198.16
5094,1,2.3
5095,33,0
5096,32,0.8
5097,33,0
5098,1,128.5
5099,32,0.35
5100,33,0
5101,32,0
5102,33,0
5103,32,0.09
5104,33,0
5105,1,1.82
5106,32,0
5107,33,0
5108,32,0
5109,33,0.19
5110,32,0.8
5111,33,0.2
5112,32,0.48
5113,1,2.8
5114,33,0
5115,1,2.08
5116,32,0
5117,33,0
5118,32,0
5119,33,0
5120,32,0.6
5121,1,3.6
5122,33,0
5123,32,0.13
5124,33,0
5125,1,14.4
5126,32,0
5127,33,0
5128,32,0
5129,33,0
5130,1,2.4
5131,1,2.38
5132,33,0
5133,32,0.56
5134,33,0
5135,32,0
5136,33,0.12
5137,32,0.1
5138,33,0.08
5139,1,2.46
5140,32,0
5141,33,0.48
5142,32,0
5143,33,0
5144,32,0.53
5145,33,0
5146,32,0
5147,33,0
5148,32,0
5149,33,0
5150,32,0
5151,1,1.2
5152,1,106.55
5153,1,1.08
5154,33,0
5155,32,0
5156,33,0
5157,32,0
5158,1,22.08
5159,33,0.13
5160,32,0.18
5161,33,0
5162,32,0
5163,1,464
5164,1,4
5165,1,1299.81
5166,33,0
5167,1,1.01
5168,32,0
5169,33,0
5170,32,0.08
5171,33,0
5172,1,4.16
5173,32,0
5174,1,7.84
5175,33,0
5176,32,0.16
5177,33,0
5178,32,0
5179,33,0
5180,1,2.8
5181,32,0
5182,33,0.27
5183,1,5.2
5184,32,0.24
5185,1,25.31
5186,33,0
5187,32,0
5188,33,0.14
5189,33,0
5190,1,4.26
5191,1,1.24
5192,1,1143.34
5193,32,0.72
5194,33,0
5195,32,0
5196,1,1.79
5197,33,0
5198,32,0.08
5199,33,0
5200,32,0
5201,33,0
5202,32,0
5203,33,0
5204,32,0.06
5205,33,0
5206,32,0
5207,33,0
5208,32,0.06
5209,33,0.3
5210,1,1.88
5211,32,0.16
5212,1,823.09
5213,33,0.08
5214,32,0.28
5215,33,0.4
5216,32,0
5217,33,0
5218,32,0
5219,33,0.16
5220,32,0.3
5221,33,0
5222,32,0.34
5223,1,1.68
5224,1,2.78
5225,1,1.2
5226,33,0.46
5227,32,0
5228,33,0.22
5229,32,0
5230,33,0
5231,32,0.32
5232,33,0
5233,1,295.78
5234,32,0
5235,33,0.16
5236,1,36.02
5237,32,0
5238,33,0
5239,32,0
5240,33,0.12
5241,32,0
5242,33,0
5243,1,1.33
5244,33,0
5245,32,0.13
5246,1,35.2
5247,33,0
5248,32,0
5249,33,0
5250,32,0.36
5251,33,0
5252,32,0
5253,33,0
5254,32,0.83
5255,33,0.33
5256,1,1
5257,32,0
5258,33,0.16
5259,32,0.48
5260,33,0.14
5261,32,0.22
5262,1,1.89
5263,33,0
5264,32,0.72
5265,33,0
5266,32,0
5267,33,0
5268,32,0
5269,33,0
5270,1,147.62
5271,32,0.14
5272,33,0.22
5273,32,0
5274,33,0
5275,32,0
5276,33,0
5277,32,0
5278,33,0
5279,32,0.16
5280,1,1.28
5281,33,0.56
5282,32,0
5283,33,0.8
5284,1,5.84
5285,32,0
5286,33,0
5287,32,0
5288,33,0
5289,32,0
5290,33,0
5291,32,0
5292,1,3.2
5293,33,0.3
5294,32,0
5295,33,0.2
5296,33,0
5297,1,10.5
5298,32,0
5299,1,74.2
5300,33,0
5301,32,0
5302,33,0.48
5303,32,0.08
5304,33,0
5305,32,0.16
5306,33,0
5307,32,0
5308,33,0
5309,32,0
5310,33,0
5311,1,1.12
5312,32,0
5313,33,0
5314,32,0
5315,33,0.4
5316,32,0.24
5317,33,0.32
5318,32,0
5319,1,33.61
5320,33,0
5321,32,0
5322,33,0.19
5323,32,0
5324,33,0.5
5325,1,2.64
5326,32,0
5327,33,0
5328,32,0.24
5329,33,0.2
5330,32,0.1
5331,1,2.56
5332,1,37.84
5333,33,0.12
5334,32,0
5335,33,0.48
5336,32,0
5337,33,0
5338,32,0
5339,33,0.64
5340,32,0
5341,33,0
5342,32,0.25
5343,1,1.28
5344,33,0
5345,32,0
5346,33,0
5347,33,0.8
5348,32,0
5349,1,2.11
5350,33,0.1
5351,32,0
5352,33,0
5353,1,583.63
5354,32,0
5355,33,0
5356,1,1.2
5357,32,0
5358,33,0
5359,1,1257.3
5360,32,0.12
5361,33,0
5362,32,0
5363,1,171.33
5364,33,0.08
5365,32,0
5366,33,0.24
5367,32,0
5368,33,0
5369,1,97.05
5370,32,0
5371,33,0
5372,32,0
5373,33,0.4
5374,32,0.56
5375,33,0.16
5376,32,0.7
5377,33,0
5378,32,0.2
5379,33,0
5380,32,0
5381,1,6.88
5382,33,0.08
5383,1,53.35
5384,32,0
5385,33,0.1
5386,1,9.93
5387,32,0
5388,33,0.24
5389,1,848.78
5390,32,0
5391,33,0.7
5392,32,0.08
5393,1,25.45
5394,1,1.15
5395,33,0.24
5396,32,0.72
5397,33,0.39
5398,1,1.78
5399,32,0.09
5400,33,0
5401,1,1.2
5402,32,0
5403,1,2.92
5404,1,1.15
5405,33,0.8
5406,33,0.13
5407,32,0.16
5408,33,0.8
5409,1,108.51
5410,32,0
5411,33,0.48
5412,32,0.85
5413,33,0
5414,32,0
5415,33,0
5416,1,1.6
5417,1,1.34
5418,32,0.18
5419,33,0.88
5420,1,88.9
5421,32,0
5422,33,0.19
5423,1,37.6
5424,32,0.54
5425,1,23.7
5426,33,0
5427,32,0
5428,1,1.12
5429,33,0
5430,32,0.4
5431,1,205.23
5432,33,0.14
5433,32,0
5434,33,0
5435,32,0
5436,1,1.1
5437,33,0
5438,1,1336.57
5439,32,0
5440,33,0.96
5441,32,0.47
5442,1,227.29
5443,33,0
5444,32,0.38
5445,1,14.34
5446,1,1.12
5447,33,0
5448,32,0.26
5449,1,1.74
5450,33,0
5451,1,1.6
5452,1,1.7
5453,32,0.16
5454,33,0
5455,32,0
5456,1,3.2
5457,33,0.2
5458,32,0.48
5459,33,0
5460,32,0
5461,33,0.12
5462,32,0.56
5463,33,0.5
5464,1,2.24
5465,32,0
5466,33,0
5467,1,328.11
5468,32,0
5469,33,0.56
5470,1,6.4
5471,33,0
5472,32,0
5473,33,0
5474,32,0.32
5475,33,0
5476,32,0
5477,33,0
5478,32,0.32
5479,33,0
5480,1,20.98
5481,32,0
5482,33,0
5483,32,0
5484,33,0
5485,32,0
5486,1,80.22
5487,33,0
5488,32,0.2
5489,33,0.7
5490,32,0.18
5491,33,0
5492,32,0
5493,33,0
5494,32,0
5495,33,0
5496,32,0
5497,33,0
5498,32,0
5499,33,0
5500,32,0
5501,1,1.06
5502,1,1.7
5503,33,0
5504,32,0
5505,33,0
5506,32,0.8
5507,33,0
5508,32,0
5509,1,2.8
5510,33,0.64
5511,1,1.65
5512,32,0.75
5513,1,2.59
5514,33,0
5515,32,0
5516,33,0.32
5517,32,0.09
5518,33,0
5519,32,0
5520,1,91.73
5521,33,0.96
5522,33,0
5523,32,0.36
5524,33,0
5525,32,0.24
5526,1,173.76
5527,33,0
5528,32,0
5529,1,1.31
5530,33,0.48
5531,32,0
5532,33,0.42
5533,1,1.63
5534,1,1.04
5535,32,0.24
5536,33,0
5537,32,0.3
5538,33,0.2
5539,32,0.67
5540,33,0.24
5541,32,0.26
5542,33,0.65
5543,32,0
5544,33,0.22
5545,32,0.06
5546,33,0
5547,32,0.24
5548,33,0.08
5549,32,0.19
5550,1,3.66
5551,1,4.4
5552,33,0.24
5553,32,0
5554,33,0
5555,1,4.15
5556,1,3.6
5557,32,0
5558,33,0
5559,32,0
5560,33,0
5561,32,0
5562,33,0.21
5563,1,62.25
5564,32,0
5565,1,1.7
5566,1,136.5
5567,33,0
5568,32,0
5569,33,0.08
5570,32,0.42
5571,33,0
5572,32,0
5573,33,0.08
5574,32,0.42
5575,33,0.84
5576,32,0.08
5577,33,0.06
5578,33,0
5579,32,0
5580,33,0
5581,32,0
5582,33,0.64
5583,32,0.09
5584,1,9.84
5585,33,0
5586,32,0
5587,33,0
5588,32,0.8
5589,33,0
5590,1,635.51
5591,32,0
5592,1,282.29
5593,33,0
5594,32,0
5595,33,0
5596,1,1.02
5597,1,1.2
5598,32,0.48
5599,33,0
5600,32,0
5601,33,0
5602,32,0
5603,33,0
5604,32,0.08
5605,1,415.69
5606,1,84.89
5607,33,0.44
5608,32,0.4
5609,33,0
5610,32,0
5611,1,56.66
5612,33,0.06
5613,32,0
5614,33,0
5615,32,0
5616,1,29.23
5617,33,0
5618,32,0.08
5619,33,0
5620,32,0
5621,1,27.69
5622,1,2.16
5623,1,7.2
5624,33,0.32
5625,32,0
5626,33,0
5627,32,0
5628,33,0
5629,32,0.8
5630,33,0.1
5631,32,0.7
5632,1,250.53
5633,33,0.8
5634,33,0
5635,1,1.12
5636,1,196.38
5637,32,0
5638,33,0
5639,32,0.07
5640,33,0
5641,32,0.36
5642,33,0.24
5643,32,0
5644,33,0
5645,32,0
5646,1,11.41
5647,1,231.61
5648,33,0.4
5649,32,0
5650,33,0
5651,32,0
5652,33,0
5653,32,0
5654,1,5.76
5655,33,0.8
5656,32,0
5657,33,0.22
5658,32,0
5659,33,0
5660,32,0
5661,33,0.16
5662,32,0
5663,1,1.12
5664,1,2.2
5665,33,0
5666,1,3.54
5667,32,0.16
5668,33,0
5669,32,0.25
5670,33,0.4
5671,32,0.5
5672,33,0.06
5673,32,0.6
5674,33,0
5675,32,0
5676,33,0
5677,1,1.62
5678,32,0
5679,33,0
5680,32,0
5681,33,0.25
5682,32,0.54
5683,33,0
5684,32,0.84
5685,33,0
5686,33,0
5687,32,0
5688,33,0.12
5689,32,0
5690,33,0.1
5691,32,0.56
5692,33,0
5693,32,0
5694,33,0.09
5695,32,0
5696,33,0
5697,32,0.29
5698,33,0
5699,1,57.24
5700,32,0.22
5701,1,49.01
5702,1,40.52
5703,33,0
5704,32,0
5705,33,0
5706,32,0
5707,1,1.49
5708,1,2.24
5709,33,0.6
5710,32,0.18
5711,33,0.36
5712,1,1.56
5713,32,0.09
5714,1,32.87
5715,33,0
5716,1,29.4
5717,32,0.24
5718,33,0.96
5719,32,0
5720,33,0
5721,32,0
5722,1,1.6
5723,33,0.09
5724,32,0
5725,33,0
5726,1,55.88
5727,32,0.4
5728,33,0
5729,32,0.94
5730,33,0
5731,32,0.9
5732,33,0
5733,32,0
5734,33,0
5735,32,0
5736,33,0.09
5737,32,0.8
5738,1,43.45
5739,33,0
5740,32,0.7
5741,1,6.86
5742,1,1.92
5743,33,0.74
5744,33,0
5745,32,0.1
5746,1,1.05
5747,33,0.08
5748,32,0
5749,33,0.95
5750,32,0
5751,33,0.84
5752,32,0
5753,33,0
5754,1,59.02
5755,32,0.48
5756,33,0.7
5757,32,0
5758,33,0
5759,32,0.08
5760,33,0
5761,32,0.06
5762,33,0.24
5763,32,0.25
5764,33,0.64
5765,32,0
5766,1,2.7
5767,33,0
5768,32,0
5769,33,0
5770,32,0
5771,1,224.35
5772,33,0
5773,1,2.56
5774,32,0
5775,33,0.26
5776,32,0
5777,33,0
5778,32,0
5779,33,0.26
5780,1,1139.02
5781,1,341.78
5782,32,0
5783,33,0.1
5784,32,0
5785,1,68.92
5786,33,0
5787,32,0
5788,33,0.67
5789,1,1.12
5790,1,1.2
5791,32,0
5792,33,0.28
5793,32,0
5794,33,0
5795,32,0
5796,33,0
5797,1,1.68
5798,33,0.08
5799,32,0.83
5800,33,0
5801,32,0
5802,33,0
5803,32,0
5804,1,614.57
5805,1,2.88
5806,33,0
5807,32,0
5808,1,822.08
5809,1,55.21
5810,33,0
5811,32,0
5812,33,0.4
5813,1,2.88
5814,1,1.28
5815,32,0.43
5816,33,0.16
5817,32,0
5818,33,0.24
5819,32,0
5820,33,0.17
5821,32,0
5822,33,0.48
5823,1,405.41
5824,1,297.42
5825,32,0
5826,1,1.6
5827,33,0
5828,32,0
5829,33,0
5830,32,0.16
5831,33,0.22
5832,32,0
5833,33,0.1
5834,1,1.62
5835,32,0
5836,33,0.38
5837,1,44.54
5838,32,0
5839,33,0.25
5840,32,0
5841,33,0
5842,32,0.53
5843,1,1.76
5844,33,0.26
5845,32,0
5846,33,0.3
5847,32,0.07
5848,33,0
5849,32,0
5850,33,0
5851,32,0
5852,33,0
5853,33,0.09
5854,32,0
5855,33,0
5856,1,1.15
5857,1,71.12
5858,1,18.16
5859,32,0
5860,33,0
5861,32,0.1
5862,33,0
5863,32,0.8
5864,33,0
5865,1,16.52
5866,32,0.91
5867,33,0
5868,32,0
5869,1,265.58
5870,33,0
5871,1,3
5872,1,5.76
5873,32,0
5874,33,0
5875,32,0.12
5876,1,1.06
5877,33,0
5878,32,0.16
5879,33,0
5880,32,0.4
5881,1,1.4
5882,1,247.7
5883,33,0.16
5884,32,0.11
5885,33,0.75
5886,1,3.2
5887,1,28.8
5888,32,0.8
5889,33,0
5890,32,0.22
5891,33,0
5892,32,0
5893,1,7.84
5894,33,0
5895,32,0
5896,33,0.3
5897,32,0
5898,33,0
5899,32,0.1
5900,33,0
5901,1,1185.34
5902,32,0
5903,33,0
5904,32,0.06
5905,33,0.16
5906,32,0
5907,33,0.18
5908,32,0
5909,33,0.69
5910,1,0.98
5911,1,1.42
5912,32,0
5913,33,0.66
5914,33,0
5915,32,0
5916,33,0.1
5917,32,0
5918,1,223.27
5919,1,2.56
5920,33,0
5921,32,0
5922,33,0.3
5923,32,0
5924,1,4.44
5925,33,0
5926,32,0
5927,33,0
5928,1,1.68
5929,32,0
5930,33,0
5931,32,0
5932,1,1.2
5933,33,0.25
5934,32,0
5935,33,0.58
5936,32,0
5937,1,1.81
5938,33,0
5939,1,1.06
5940,32,0
5941,33,0.14
5942,1,1.28
5943,32,0
5944,33,0.4
5945,32,0
5946,33,0
5947,32,0
5948,33,0
5949,1,2.56
5950,1,2.86
5951,1,1.1
5952,32,0.28
5953,1,9.6
5954,33,0.12
5955,1,2.4
5956,32,0.3
5957,33,0.14
5958,32,0
5959,33,0
5960,1,2.94
5961,32,0.18
5962,33,0
5963,1,2
5964,1,5.6
5965,32,0
5966,33,0.96
5967,32,0.5
5968,33,0.5
5969,1,173.47
5970,32,0
5971,33,0.38
5972,32,0.22
5973,33,0
5974,33,0
5975,32,0.14
5976,33,0
5977,32,0.06
5978,1,1.12
5979,33,0.4
5980,32,0
5981,33,0.92
5982,32,0.06
5983,33,0.24
5984,32,0.24
5985,33,0.32
5986,32,0
5987,33,0.16
5988,32,0
5989,33,0
5990,1,199.58
5991,32,0
5992,33,0.18
5993,1,1.2
5994,1,89.28
5995,1,1.12
5996,32,0
5997,1,1.02
5998,33,0
5999,1,87.24
6000,1,1183.01
6001,1,5.16
6002,32,0.35
6003,33,0
6004,32,0
6005,33,0.94
6006,32,0.18
6007,33,0
6008,1,631.32
6009,32,0
6010,33,0.22
6011,32,0.24
6012,33,0.4
6013,32,0.08
6014,33,0
6015,32,0.24
6016,33,0.24
6017,32,0.1
6018,1,2.4
6019,33,0.29
6020,32,0
6021,33,0.26
6022,1,370.64
6023,1,2.67
6024,32,0.24
6025,1,1.92
6026,33,0
6027,32,0
6028,33,0.22
6029,32,0.07
6030,33,0
6031,33,0
6032,32,0.25
6033,33,0
6034,32,0
6035,1,264.79
6036,33,0.58
6037,32,0
6038,1,1.45
6039,33,0
6040,1,3.04
6041,1,1.78
6042,1,428.82
6043,32,0
6044,33,0
6045,32,0.48
6046,33,0.8
6047,32,0
6048,33,0
6049,32,0.32
6050,33,0.18
6051,32,0.59
6052,33,0.06
6053,32,0.11
6054,33,0
6055,32,0
6056,33,0
6057,1,25.27
6058,32,0
6059,33,0.25
6060,32,0.06
6061,1,7.2
6062,33,0
6063,32,0.6
6064,1,1.5
6065,33,0
6066,32,0.13
6067,33,0
6068,32,0.08
6069,33,0
6070,32,0
6071,33,0
6072,1,1.44
6073,32,0.24
6074,33,0.1
6075,32,0
6076,33,0
6077,32,0
6078,33,0.16
6079,1,32.08
6080,1,60.53
6081,32,0
6082,33,0
6083,1,91.35
6084,32,0.3
6085,33,0.4
6086,32,0
6087,1,1.87
6088,33,0.2
6089,1,2
6090,33,0
6091,32,0.28
6092,33,0.09
6093,32,0.19
6094,1,5.6
6095,33,0.48
6096,32,0
6097,33,0.32
6098,1,52.2
6099,32,0.13
6100,33,0.48
6101,32,0
6102,1,813.76
6103,1,2.64
6104,33,0.08
6105,32,0.7
6106,1,125.55
6107,33,0.3
6108,32,0
6109,33,0.67
6110,32,0
6111,33,0
6112,32,0
6113,1,66.79
6114,33,0.22
6115,32,0.32
6116,33,0
6117,32,0.16
6118,1,366.33
6119,33,0
6120,1,2.4
6121,32,0.08
6122,33,0.32
6123,1,419
6124,32,0
6125,33,0.25
6126,32,0
6127,33,0
6128,32,0
6129,33,0.06
6130,32,0
6131,33,0
6132,1,2
6133,1,1.44
6134,32,0
6135,33,0
6136,32,0
6137,33,0
6138,1,1.2
6139,32,0.47
6140,33,0.18
6141,32,0
6142,33,0
6143,1,38.46
6144,32,0
6145,33,0.32
6146,33,0
6147,1,1195.59
6148,32,0
6149,1,1.67
6150,1,1.01
6151,33,0.8
6152,32,0
6153,1,1.2
6154,33,0.1
6155,32,0.2
6156,1,1.85
6157,1,2.4
6158,33,0.14
6159,32,0
6160,1,3.36
6161,33,0
6162,32,0.13
6163,33,0
6164,1,2.2
6165,1,1.28
6166,32,0.22
6167,33,0
6168,32,0
6169,33,0
6170,1,1.6
6171,32,0
6172,33,0
6173,32,0
6174,33,0.36
6175,1,1.06
6176,32,0.24
6177,33,0.24
6178,32,0
6179,33,0.19
6180,1,393.91
6181,32,0.25
6182,1,1.12
6183,33,0
6184,32,0
6185,1,2.1
6186,33,0.14
6187,32,0.32
6188,33,0
6189,32,0
6190,33,0
6191,32,0
6192,33,0.1
6193,32,0
6194,1,334.7
6195,1,77.73
6196,33,0
6197,32,0
6198,33,0
6199,32,0.08
6200,33,0
6201,32,0.14
6202,33,0.4
6203,32,0.34
6204,1,1.2
6205,33,0
6206,1,1.68
6207,32,0
6208,33,0
6209,33,0
6210,32,0
6211,33,0.08
6212,1,1.56
6213,32,0.24
6214,33,0
6215,1,1.42
6216,32,0
6217,1,8.74
6218,33,0
6219,32,0.2
6220,33,0
6221,32,0.21
6222,33,0
6223,1,4.32
6224,32,0
6225,33,0.38
6226,32,0
6227,33,0
6228,32,0
6229,33,0
6230,32,0.22
6231,33,0.12
6232,32,0
6233,33,0
6234,32,0
6235,33,0
6236,32,0
6237,33,0
6238,32,0
6239,33,0
6240,1,1.79
6241,32,0.38
6242,33,0.7
6243,32,0
6244,33,0
6245,32,0
6246,33,0
6247,1,284.3
6248,32,0.32
6249,33,0
6250,32,0.24
6251,33,0.06
6252,32,0.1
6253,33,0
6254,32,0.21
6255,33,0
6256,1,652.33
6257,32,0
6258,33,0
6259,33,0.18
6260,1,17.14
6261,32,0
6262,33,0.1
6263,32,0
6264,33,0
6265,32,0
6266,33,0
6267,32,0
6268,33,0.11
6269,32,0
6270,33,0
6271,32,0
6272,33,0
6273,32,0.2
6274,1,1.3
6275,33,0.58
6276,32,0
6277,33,0
6278,1,211.24
6279,32,0
6280,33,0.22
6281,32,0
6282,33,0.7
6283,32,0
6284,33,0.06
6285,32,0.09
6286,33,0
6287,32,0
6288,33,0
6289,32,0
6290,33,0
6291,32,0
6292,33,0
6293,32,0.08
6294,33,0.32
6295,32,0
6296,33,0
6297,32,0
6298,33,0
6299,1,2.9
6300,32,0
6301,33,0
6302,32,0.4
6303,33,0.26
6304,32,0.16
6305,33,0
6306,33,0.06
6307,32,0
6308,1,1.3
6309,1,24.37
6310,33,0
6311,32,0
6312,33,0
6313,32,0.1
6314,33,0.6
6315,32,0.3
6316,33,0.36
6317,32,0.06
6318,1,14.52
6319,33,0
6320,32,0
6321,1,1.2
6322,33,0
6323,32,0
6324,33,0
6325,1,722.27
6326,32,0
6327,33,0.1
6328,32,0.24
6329,33,0.43
6330,1,2.2
6331,1,1.12
6332,32,0
6333,33,0
6334,32,0.6
6335,33,0.8
6336,1,64.65
6337,32,0.48
6338,33,0.58
6339,32,0.5
6340,33,0
6341,32,0
6342,33,0.13
6343,32,0.08
6344,1,8.16
6345,33,0.16
6346,32,0.18
6347,33,0.25
6348,32,0
6349,33,0
6350,32,0.4
6351,33,0
6352,32,0
6353,33,0
6354,32,0
6355,33,0
6356,1,20.44
6357,1,3.76
6358,32,0
6359,1,16.14
6360,33,0
6361,32,0
6362,33,0.7
6363,33,0.08
6364,1,10.08
6365,32,0
6366,1,1.12
6367,1,3.16
6368,1,237.56
6369,33,0.08
6370,32,0
6371,33,0
6372,1,221.09
6373,32,0.27
6374,1,1.56
6375,33,0
6376,32,0
6377,33,0
6378,32,0.8
6379,33,0
6380,32,0.56
6381,33,0.13
6382,1,0.97
6383,32,0.49
6384,33,0.1
6385,1,297.54
6386,32,0
6387,33,0
6388,32,0.07
6389,33,0
6390,32,0.46
6391,33,0.3
6392,1,1.44
6393,1,75.65
6394,32,0.5
6395,33,0
6396,32,0.13
6397,33,0.8
6398,32,0.24
6399,33,0
6400,32,0
6401,33,0
6402,32,0
