id,weight,payoutMultiplier
1653,6,65.02
1654,1,731.11
1655,1,242.76
1656,1,448.63
1657,7,232.04
1658,6,178.04
1659,6,217.97
1660,1,694.71
1661,1,253.61
1662,1,432.79
1663,1,390.21
1664,7,13.17
1665,1,480.21
1666,6,164.92
1667,1,687.97
1668,1,253.44
1669,1,257.2
1670,1,477.79
1671,7,104.98
1672,1,354.69
1673,1,602
1674,1,1094.91
1675,1,746.83
1676,1,327.6
1677,6,75.56
1678,7,81.11
1679,6,131.38
1680,7,172.44
1681,6,59.71
1682,1,258.26
1683,1,1784.08
1684,1,987.56
1685,1,912.28
1686,7,84.2
1687,1,1452.5
1688,1,480.83
1689,1,1744.87
1690,1,440.18
1691,1,323.44
1692,1,598.35
1693,1,508.56
1694,1,255.72
1695,1,309.56
1696,1,307.05
1697,1,636.52
1698,6,60.61
1699,1,893.03
1700,1,629.14
1701,7,174.38
1702,6,65.77
1703,1,518.22
1704,1,333.23
1705,1,304.47
1706,1,734.68
1707,7,237.22
1708,6,230.63
1709,7,18.41
1710,6,98.47
1711,6,52.62
1712,1,798.63
1713,1,1608.39
1714,1,3187.57
1715,1,608.9
1716,1,717.66
1717,1,1004.02
1718,7,225.62
1719,1,291.54
1720,6,118.97
1721,1,436.23
1722,1,1164.82
1723,7,104.89
1724,1,501.95
1725,1,1022.21
1726,1,544.8
1727,1,284.15
1728,1,299.53
1729,6,119.47
1730,1,772.82
1731,1,594.48
1732,7,50.01
1733,6,83.56
1734,1,279.72
1735,1,352.12
1736,1,1217.58
1737,1,1717.72
1738,1,508.41
1739,1,832.35
1740,1,593.91
1741,7,128.82
1742,1,240.93
1743,1,286.15
1744,1,474.39
1745,1,334.45
1746,1,290.72
1747,1,488.75
1748,6,124.21
1749,1,333.28
1750,7,193.38
1751,1,1283.29
1752,6,192.95
1753,7,59.82
1754,1,420.21
1755,6,208.38
1756,1,494.41
1757,7,35.63
1758,1,249.24
1759,6,79.48
1760,6,205.9
1761,1,1776.31
1762,1,638.23
1763,1,247.98
1764,1,962.9
1765,1,465.69
1766,1,370.01
1767,1,2726.38
1768,1,312.31
1769,7,153.96
1770,6,45.77
1771,1,380.04
1772,1,375.45
1773,1,519.66
1774,1,352.69
1775,7,163.87
1776,6,130.32
1777,7,96.79
1778,1,1265.22
1779,1,1124.59
1780,1,506.67
1781,6,60.66
1782,7,221.74
1783,1,423.61
1784,1,372.53
1785,6,174.64
1786,1,645.61
1787,7,100.25
1788,6,204.23
1789,7,153.97
1790,1,337.2
1791,1,648.16
1792,6,163.07
1793,1,740.61
1794,1,245.93
1795,7,195.94
1796,1,1154.36
1797,1,716.16
1798,1,473.64
1799,6,162.67
1800,1,1270.88
1801,1,787.75
1802,7,130.08
1803,6,170.59
1804,6,215.42
1805,1,354.66
1806,1,1030.91
1807,7,162.63
1808,6,117.38
1809,7,68.2
1810,6,99.09
1811,7,210.5
1812,6,44.2
1813,7,230.56
1814,1,751.99
1815,1,894.73
1816,1,1263.13
1817,6,181.6
1818,1,474.61
1819,1,273.94
1820,7,149.96
1821,6,85.91
1822,7,237.64
1823,6,126.91
1824,1,491.48
1825,7,155.67
1826,6,199.55
1827,6,62.4
1828,1,510.3
1829,1,1109.93
1830,7,98.6
1831,6,158.42
1832,1,1079.25
1833,1,262.9
1834,1,292.29
1835,7,100.24
1836,6,148.4
1837,1,1051.1
1838,1,456.48
1839,1,387.21
1840,7,174.6
1841,1,595.7
1842,1,636.66
1843,1,420.33
1844,1,315.63
1845,1,525.62
1846,6,112.7
1847,7,54.82
1848,1,359.42
1849,6,238.27
1850,7,172.12
1851,6,202.32
1852,7,205.44
1853,1,529.27
1854,1,467.58
1855,1,334.92
1856,6,161.74
1857,7,109.97
1858,6,125.76
1859,7,170.81
1860,1,1032.43
1861,6,238.32
1862,1,514.34
1863,6,63.43
1864,7,145.94
1865,1,313.07
1866,6,74.02
1867,1,266.92
1868,1,759.36
1869,1,518.62
1870,1,537.63
1871,1,841.24
1872,1,861.57
1873,1,1470.04
1874,1,248.82
1875,1,268.19
1876,1,412.7
1877,1,1181.08
1878,1,546.44
1879,1,423.97
1880,1,479.8
1881,1,1091.24
1882,7,172.58
1883,1,259.35
1884,1,871.09
1885,6,89.92
1886,1,486.97
1887,1,275.69
1888,1,621.87
1889,7,141.59
1890,1,333.76
1891,6,197.6
1892,7,140.32
1893,6,157.92
1894,7,50.76
1895,1,418.6
1896,6,179.58
1897,1,656.69
1898,7,168.97
1899,1,352.92
1900,1,901.4
1901,6,133.57
1902,1,454.76
1903,1,358.64
1904,1,739.48
1905,7,155.88
1906,1,923.89
1907,1,756.96
1908,1,324
1909,6,45.17
1910,1,1323.3
1911,1,590.46
1912,6,90.52
1913,7,111.9
1914,1,465.11
1915,1,722.71
1916,1,1772.13
1917,1,794.23
1918,1,450.95
1919,1,485.12
1920,6,111.66
1921,7,129.7
1922,1,371.78
1923,6,63.33
1924,1,356.53
1925,7,141.39
1926,1,542.96
1927,6,50.43
1928,7,125.31
1929,6,96.31
1930,1,361.04
1931,1,463.47
1932,1,399.66
1933,7,184.12
1934,6,150.15
1935,1,522.81
1936,7,71.93
1937,1,379.29
1938,6,159.17
1939,1,253.74
1940,1,496.55
1941,1,292.02
1942,1,276.82
1943,1,629.36
1944,1,508.64
1945,7,196.25
1946,6,124.59
1947,1,828.7
1948,1,949.53
1949,1,336.2
1950,1,892.92
1951,7,68.67
1952,1,294.68
1953,1,489.04
1954,1,652.62
1955,1,290.77
1956,6,168.99
1957,1,1468.04
1958,6,198.88
1959,1,279.94
1960,7,129.76
1961,6,69.85
1962,1,992.19
1963,1,420.03
1964,1,526.5
1965,7,86.91
1966,1,1216.68
1967,1,336.12
1968,1,258.6
1969,1,479.02
1970,6,167.45
1971,1,995.8
1972,1,417.49
1973,7,176.12
1974,1,743.25
1975,1,397.4
1976,1,511.61
1977,1,1134.65
1978,1,624.02
1979,6,193.88
1980,1,1105.59
1981,7,165.23
1982,1,287.43
1983,6,86.01
1984,1,430.13
1985,7,209.92
1986,1,307.36
1987,1,460.67
1988,1,485.28
1989,1,245.48
1990,1,370.32
1991,1,489.68
1992,6,107.76
1993,7,172.26
1994,6,46.31
1995,7,224.46
1996,6,58.17
1997,1,1376.92
1998,6,203.18
1999,1,425.64
2000,7,22.15
2001,6,236.48
2002,1,615.49
2003,7,144.08
2004,6,171.86
2005,7,220
2006,1,521.63
2007,6,83.06
2008,1,251.17
2009,7,135.91
2010,1,483.02
2011,6,43.59
2012,7,186.02
2013,6,174.72
2014,7,142.16
2015,1,412.75
2016,1,511.05
2017,1,963.62
2018,1,1043.55
2019,1,717.79
2020,6,180.91
2021,1,354.9
2022,1,310.47
2023,7,181.91
2024,1,274.51
2025,1,501.1
2026,6,104.92
2027,7,78.44
2028,6,150.54
2029,1,530.81
2030,1,660.54
2031,1,352.61
2032,6,109.07
2033,7,49.2
2034,6,75.44
2035,7,146.81
2036,6,63.9
2037,1,510.05
2038,1,343.82
2039,1,480.7
2040,7,77.51
2041,1,462.46
2042,1,405.91
2043,1,593.23
2044,1,705.46
2045,1,654.61
2046,1,513.04
2047,1,1139.82
2048,6,66.36
2049,1,407.07
2050,1,953.19
2051,1,796.53
2052,1,667.36
2053,1,782.48
2054,1,400.43
2055,7,71.17
2056,1,272.99
2057,1,290.62
2058,1,1424.37
2059,1,1175.39
2060,1,343.78
2061,6,58.67
2062,7,104.5
2063,6,128.64
2064,1,317.21
2065,1,649.96
2066,1,314.24
2067,7,188.43
2068,6,103.73
2069,1,321.28
2070,1,389.27
2071,1,934.07
2072,7,195.09
2073,1,1891.83
2074,6,193.51
2075,6,98.92
2076,1,689.66
2077,7,166.41
2078,6,63.56
2079,1,311.64
2080,1,774.98
2081,1,550.64
2082,7,111.55
2083,1,1364.34
2084,1,325.18
2085,6,189.61
2086,1,984.37
2087,7,129.02
2088,1,885.8
2089,1,533.24
2090,1,911.94
2091,6,146.05
2092,1,308.5
2093,1,688.98
2094,7,85.62
2095,1,443.29
2096,6,159.92
2097,7,76.65
2098,1,491.55
2099,6,32.8
2100,7,80.15
2101,6,66.21
2102,1,1021.94
2103,1,265.31
2104,7,62.99
2105,6,156.94
2106,6,101.67
2107,1,286.19
2108,1,991.6
2109,1,908.06
2110,7,161.27
2111,6,123.66
2112,1,800.61
2113,1,299.24
2114,7,38.38
2115,6,111.06
2116,7,149.68
2117,6,187.35
2118,7,124.67
2119,6,111.81
2120,1,1076.65
2121,1,265.51
2122,7,235.24
2123,6,179.83
2124,1,247.01
2125,1,455.27
2126,1,393.62
2127,7,107.19
2128,6,118.06
2129,7,96.81
2130,1,353.21
2131,6,201.41
2132,1,1480.35
2133,1,424.87
2134,7,87.93
2135,1,1088.84
2136,1,566.79
2137,6,133.75
2138,1,759.92
2139,6,178.03
2140,1,684.17
2141,7,178.13
2142,6,75.55
2143,7,53.73
2144,1,519.66
2145,6,75.15
2146,1,868.46
2147,7,172.51
2148,1,556.16
2149,1,649.41
2150,1,508.68
2151,6,74.99
2152,1,1241.04
2153,1,553.77
2154,7,169.94
2155,6,237.91
2156,7,194.28
2157,6,96.13
2158,1,1031.31
2159,1,889.1
2160,1,821.92
2161,7,174
2162,1,314.14
2163,1,357.46
2164,1,524.93
2165,6,156.35
2166,1,444.09
2167,7,72.37
2168,1,263.25
2169,1,257.49
2170,1,566.36
2171,1,620.26
2172,1,1597.22
2173,1,273.4
2174,1,374.62
2175,6,213.78
2176,6,125.43
2177,1,565.29
2178,1,479.6
2179,1,515.78
2180,7,131.49
2181,1,525.43
2182,1,422.65
2183,1,415
2184,6,131.48
2185,1,325.96
2186,1,508.23
2187,1,1318.82
2188,7,194.83
2189,1,603.59
2190,1,894.08
2191,1,1593.03
2192,6,105.36
2193,7,203.95
2194,6,234.52
2195,1,279.77
2196,1,314.52
2197,1,985.82
2198,7,231.36
2199,1,530.23
2200,1,540.63
2201,1,613.34
2202,6,163.54
2203,7,141.92
2204,6,169.45
2205,7,124.49
2206,6,84.15
2207,7,203.97
2208,6,140.23
2209,1,400.3
2210,1,632.92
2211,1,836.7
2212,1,340.8
2213,1,298.41
2214,1,1624.85
2215,1,776.59
2216,1,333.63
2217,1,481.71
2218,1,499.31
2219,7,116.48
2220,1,452.42
2221,6,207.2
2222,1,695.82
2223,1,312.38
2224,6,159.35
2225,1,610.82
2226,1,467.66
2227,1,601.61
2228,7,187.7
2229,6,160.64
2230,1,1323.71
2231,1,2566.38
2232,7,166.41
2233,1,546.56
2234,6,142.45
2235,1,368.72
2236,1,572.08
2237,7,95.93
2238,6,173.84
2239,7,191.7
2240,1,439.19
2241,1,1093.48
2242,6,153.38
2243,7,198.92
2244,1,294.22
2245,1,549.76
2246,1,399.38
2247,1,248.2
2248,6,44.45
2249,1,1493.84
2250,1,776
2251,7,193.18
2252,1,341.04
2253,1,358.75
2254,1,756.24
2255,6,164.84
2256,1,515.35
2257,1,459.49
2258,1,393.68
2259,1,352.72
2260,7,49.22
2261,1,1025.11
2262,1,405.97
2263,6,44.5
2264,1,650.06
2265,1,727.95
2266,1,562.77
2267,6,235.74
2268,1,1052.39
2269,1,243.99
2270,7,167.21
2271,1,254.29
2272,6,142.01
2273,1,559.62
2274,7,86.37
2275,1,974.96
2276,1,352.37
2277,1,288.81
2278,1,731.85
2279,1,396.42
2280,6,117.77
2281,1,572.89
2282,1,653.54
2283,1,982.35
2284,1,1051.79
2285,1,358.16
2286,1,1049.2
2287,1,3888.21
2288,1,614.39
2289,7,220.98
2290,1,268.37
2291,6,206.33
2292,1,743.7
2293,7,116.33
2294,1,577.9
2295,1,341.62
2296,6,213.22
2297,7,159.23
2298,1,394.17
2299,6,29.92
2300,1,681.36
2301,1,531.6
2302,1,290.77
2303,7,20.18
2304,1,423.66
2305,6,114.76
2306,1,533.75
2307,7,231.66
2308,1,1453.42
2309,1,265.78
2310,6,232.83
2311,1,304.61
2312,7,149.82
2313,1,446.85
2314,1,314.77
2315,1,854.16
2316,1,437.21
2317,1,1784.31
2318,1,288.28
2319,1,821.97
2320,1,740.95
2321,1,320.85
2322,6,204.5
2323,1,435.91
2324,1,456.3
2325,6,119.75
2326,1,494.66
2327,1,471.52
2328,1,284.81
2329,1,336.16
2330,7,154.4
2331,1,803.04
2332,1,683.28
2333,1,1273.66
2334,1,548.16
2335,1,296.86
2336,6,32.09
2337,1,812.12
2338,7,119.97
2339,1,277.12
2340,6,137.14
2341,7,184.3
2342,1,665.81
2343,1,1442.61
2344,1,528.96
2345,6,166.1
2346,1,1554.52
2347,1,530.77
2348,1,1463.49
2349,7,184.12
2350,1,252.86
2351,1,457.41
2352,6,83.34
2353,1,526.85
2354,7,163.27
2355,1,530.28
2356,6,86.39
2357,7,116.75
2358,1,434.36
2359,6,132.12
2360,1,1249.15
2361,1,464.61
2362,7,184.54
2363,1,378.69
2364,6,190.68
2365,1,453.94
2366,6,211.05
2367,1,534.27
2368,1,527.82
2369,7,59.01
2370,6,153.56
2371,1,562.28
2372,1,507.94
2373,1,1766.48
2374,1,599.56
2375,1,686.96
2376,7,167.37
2377,1,552
2378,6,110.46
2379,7,53.57
2380,1,1982.28
2381,1,368.1
2382,1,729.28
2383,6,88.7
2384,1,817.3
2385,1,1051.46
2386,1,289.62
2387,1,1056.28
2388,1,329.86
2389,1,514.8
2390,7,147.81
2391,1,940.33
2392,6,178
2393,7,155.58
2394,6,197.25
2395,7,168.8
2396,6,197.38
2397,1,591.2
2398,7,148.01
2399,1,1092.56
2400,6,137.85
2401,7,82.23
2402,1,1200.75
2403,6,79.51
2404,6,75.37
2405,7,121.73
2406,6,88.66
2407,1,683.97
2408,1,604.56
2409,7,134.01
2410,6,239.82
2411,1,336.42
2412,1,1130.76
2413,1,472.86
2414,1,266.62
2415,7,72.53
2416,1,527.23
2417,6,200.28
2418,1,636.35
2419,1,372.02
2420,7,193.81
2421,1,1043.23
2422,1,399.13
2423,1,400.98
2424,1,348.57
2425,1,528.91
2426,1,508.1
2427,1,357.88
2428,1,262.35
2429,1,825.76
2430,6,143.05
2431,7,59.19
2432,6,215.53
2433,1,649.13
2434,1,844.74
2435,1,1609.28
2436,1,779.72
2437,7,183.02
2438,6,211.43
2439,7,95.63
2440,6,77.05
2441,6,190.09
2442,1,527.01
2443,1,329.52
2444,1,490.22
2445,1,699.63
2446,7,203.26
2447,6,210.11
2448,1,354.59
2449,7,151.88
2450,1,261.94
2451,1,423.63
2452,1,398.01
2453,6,206.97
2454,1,327.2
2455,1,658.58
2456,1,782.77
2457,1,898.53
2458,1,288.1
2459,1,688.85
2460,1,1169.64
2461,1,561.51
2462,7,147.41
2463,1,320.71
2464,1,797.32
2465,1,1063.53
2466,1,400.91
2467,1,933.43
2468,1,601.31
2469,6,169.24
2470,1,2357.38
2471,1,324.4
2472,1,449.72
2473,1,1018.04
2474,7,112.52
2475,1,576.91
2476,6,214.32
2477,1,426.17
2478,1,473.37
2479,1,334.19
2480,1,801.77
2481,7,219.51
2482,1,1022.88
2483,6,88.81
2484,1,408.99
2485,7,235.14
2486,1,416.77
2487,1,931.86
2488,1,260.02
2489,6,212.75
2490,7,181.33
2491,6,50.56
2492,1,259.43
2493,1,661.03
2494,1,596.73
2495,1,327.68
2496,7,234.81
2497,1,247.99
2498,1,2162.61
2499,6,94.59
2500,1,1129.93
2501,1,884.23
2502,6,166.17
2503,1,874.08
2504,7,194.98
2505,1,378.09
2506,1,721.9
2507,6,207.23
2508,7,107.3
2509,1,386.2
2510,1,584.78
2511,6,163.19
2512,7,198.93
2513,1,296.28
2514,6,168.75
2515,1,329.15
2516,1,621.86
2517,1,1083.6
2518,1,267.49
2519,1,252.25
2520,7,216.73
2521,1,269.11
2522,6,129.57
2523,7,71.43
2524,1,536.88
2525,1,541.72
2526,1,682.1
2527,1,450.73
2528,1,434.59
2529,6,65.94
2530,1,598.2
2531,1,384.32
2532,7,190.48
2533,1,305.15
2534,1,719.4
2535,1,519.48
2536,1,367.08
2537,1,395.74
2538,6,191.15
2539,1,688.58
2540,1,340.68
2541,7,192.89
2542,1,596.34
2543,1,1134.2
2544,1,548.75
2545,6,29.17
2546,6,21.86
2547,7,158.45
2548,1,398.61
2549,1,457.78
2550,6,216.9
2551,1,243.94
2552,7,172.79
2553,1,696.02
2554,1,306.32
2555,1,575.64
2556,1,592.54
2557,1,382.05
2558,1,255.51
2559,1,480.03
2560,1,562.73
2561,1,919.34
2562,1,309.38
2563,6,219.63
2564,1,1712.92
2565,1,292.45
2566,7,212.06
2567,6,228.88
2568,1,266.52
2569,1,428.68
2570,7,101
2571,1,542.44
2572,1,300.07
2573,1,308.54
2574,1,775.23
2575,1,466.87
2576,1,560.51
2577,6,111.33
2578,7,98.96
2579,6,196.04
2580,1,740.18
2581,1,574.23
2582,1,250.68
2583,7,185.81
2584,6,193.98
2585,1,525.52
2586,1,651.34
2587,1,257.18
2588,7,32.87
2589,1,368.12
2590,1,259.54
2591,1,810.79
2592,6,150.08
2593,1,626.15
2594,1,357.4
2595,6,193.51
2596,7,19.09
2597,1,504.63
2598,6,172.34
2599,7,92.7
2600,6,189.56
2601,1,1055.19
2602,1,408.98
2603,1,414.09
2604,1,293.34
2605,1,1232.65
2606,7,239.81
2607,1,317.84
2608,1,1028.54
2609,1,289.06
2610,1,475.42
2611,1,1438.73
2612,6,140.94
2613,1,1646.73
2614,1,1041.56
2615,1,282.28
2616,7,71.99
2617,6,155.81
2618,7,173.37
2619,1,306.72
2620,1,918.38
2621,6,98.55
2622,7,185.58
2623,1,374.02
2624,1,646.32
2625,6,148.76
2626,1,291.67
2627,7,10.91
2628,1,1394.98
2629,6,81.06
2630,1,253.05
2631,7,183.41
2632,6,189.85
2633,6,91.71
2634,1,298.68
2635,7,91.3
2636,6,73.73
2637,7,114.23
2638,1,724.07
2639,1,603.95
2640,1,2066.32
2641,1,374.83
2642,6,181.61
2643,1,367.24
2644,1,897.59
2645,1,1019.3
2646,7,83.47
2647,6,132.2
2648,1,462.13
2649,1,390.97
2650,7,83.18
2651,6,68.5
2652,7,53.98
2653,1,413.23
2654,1,313.43
2655,1,1100
2656,6,220.53
2657,1,902.86
2658,1,631.29
2659,1,785.42
2660,1,435.42
2661,7,132.7
2662,6,234.02
2663,7,61.11
2664,1,853.26
2665,6,208.83
2666,1,781.05
2667,6,44.08
2668,1,1061.48
2669,1,279.06
2670,1,425.15
2671,7,176.34
2672,6,45.95
2673,1,1791.82
2674,7,87.01
2675,6,160.37
2676,1,360.49
2677,1,313.17
2678,1,1114.42
2679,1,249.25
2680,1,650.14
2681,1,701.56
2682,1,478.35
2683,7,75.1
2684,6,193.36
2685,7,145.31
2686,1,644.42
2687,6,212.12
2688,1,356.52
2689,1,698.93
2690,7,21.48
2691,6,177.5
2692,7,222.96
2693,1,703.93
2694,1,547.78
2695,1,399.38
2696,6,144.61
2697,1,396.4
2698,1,518.7
2699,1,1118.5
2700,7,116.57
2701,1,1347.09
2702,6,132
2703,7,118.9
2704,1,323.02
2705,1,260.12
2706,6,189.75
2707,6,32.54
2708,7,146.66
2709,1,581.76
2710,6,209.92
2711,7,119.03
2712,1,323.25
2713,1,530.03
2714,1,1079.07
2715,1,890.27
2716,6,58.72
2717,1,245.93
2718,7,166.52
2719,6,163.85
2720,7,62.85
2721,1,373.87
2722,1,630.22
2723,1,470.9
2724,6,199.86
2725,1,264.4
2726,7,115.22
2727,1,545.07
2728,1,263.75
2729,1,345.91
2730,1,512.21
2731,6,67.78
2732,1,438.02
2733,7,154.47
2734,1,302.67
2735,1,688.12
2736,1,458.5
2737,6,93.56
2738,1,478.93
2739,7,108.14
2740,1,314.69
2741,6,130.18
2742,6,230.29
2743,7,33.66
2744,1,349.78
2745,1,347.49
2746,1,1378
2747,1,310.76
2748,6,173.89
2749,1,875.59
2750,7,134.8
2751,1,443.65
2752,1,677.63
2753,1,319.17
2754,6,193.35
2755,7,155.11
2756,6,180.99
2757,1,550.9
2758,7,184.13
2759,1,548.6
2760,1,636.17
2761,1,302.98
2762,1,475.63
2763,1,269.69
2764,1,1354.46
2765,1,411.02
2766,1,1089.64
2767,6,84.12
2768,7,239.23
2769,1,311.55
2770,6,148.78
2771,1,754.37
2772,7,238.16
2773,1,369.23
2774,1,341.69
2775,6,58.09
2776,1,531.15
2777,7,51.87
2778,1,979.06
2779,1,1230.43
2780,6,136.8
2781,7,100.96
2782,1,1965.51
2783,1,348.98
2784,6,102.02
2785,6,42.78
2786,7,71.42
2787,6,228.13
2788,1,493.8
2789,1,501.27
2790,7,231.09
2791,6,128.32
2792,7,212.29
2793,1,1116.6
2794,1,352.92
2795,6,163.42
2796,1,1330.38
2797,1,516.43
2798,1,391.42
2799,7,58.63
2800,1,259.14
2801,1,476.01
2802,6,222.5
2803,7,160.25
2804,1,288.25
2805,1,543.49
2806,1,930.48
2807,6,67.49
2808,1,258.92
2809,1,990.13
2810,1,420.19
2811,1,1826.84
2812,1,460.95
2813,1,1981
2814,1,996.37
2815,1,558.67
2816,1,358.16
2817,1,319.66
2818,1,456.74
2819,1,1367.93
2820,1,411.35
2821,1,952.84
2822,1,760.23
2823,7,213.72
2824,1,378.72
2825,1,870.33
2826,1,353.09
2827,6,148.83
2828,1,268.24
2829,1,390.52
2830,1,317.28
2831,7,217.48
2832,1,399.79
2833,6,146.42
2834,6,99.08
2835,1,322.24
2836,1,340.54
2837,1,700.52
2838,7,169.52
2839,1,320.88
2840,1,431.71
2841,1,263.65
2842,1,758.74
2843,1,382.21
2844,1,835.2
2845,1,654.29
2846,6,190.12
2847,7,88.77
2848,6,191.19
2849,1,1031.85
2850,7,113.36
2851,1,391.15
2852,6,192.54
2853,1,255.3
2854,7,87
2855,1,345.68
2856,1,808.22
2857,6,209.68
2858,1,929.28
2859,1,598.26
2860,1,543.03
2861,1,351.98
2862,1,1874.31
2863,7,41.65
2864,1,676.85
2865,1,753.94
2866,6,191.69
2867,1,266.61
2868,1,277.32
2869,7,189.25
2870,6,96.51
2871,1,465.88
2872,1,320.83
2873,1,1945.5
2874,1,678.41
2875,1,1020.26
2876,7,103.51
2877,6,81.93
2878,1,1156.04
2879,7,158.08
2880,1,811.94
2881,1,410.73
2882,1,254.54
2883,1,1307.04
2884,1,501.96
2885,6,180.19
2886,6,189.86
2887,7,162.64
2888,6,222.46
2889,7,91.26
2890,6,138.37
2891,1,343.43
2892,1,282.83
2893,7,121.76
2894,1,350.63
2895,1,464.07
2896,1,348.04
2897,1,593.55
2898,1,329.73
2899,1,429.37
2900,1,686.99
2901,1,500.63
2902,1,601.08
2903,1,620.76
2904,6,202.71
2905,1,254.62
2906,7,239.09
2907,1,1112.07
2908,1,384.04
2909,6,184.27
2910,1,569.72
2911,1,644.86
2912,1,1015.16
2913,7,56.31
2914,1,356.46
2915,1,768.48
2916,1,1617.98
2917,1,542.39
2918,6,112.89
2919,7,78.58
2920,6,213.51
2921,7,149.7
2922,6,131.31
2923,6,78.87
2924,1,292.42
2925,1,698.09
2926,1,973.99
2927,1,1066.58
2928,7,75.56
2929,1,486.8
2930,1,1112.58
2931,1,633.24
2932,1,355.89
2933,6,113.45
2934,1,345.7
2935,1,390.49
2936,1,863.4
2937,1,284.92
2938,1,268.98
2939,1,344.66
2940,1,754.08
2941,7,123.28
2942,6,169.25
2943,1,258.89
2944,1,912.9
2945,7,23.24
2946,6,177.77
2947,7,99.54
2948,1,915.93
2949,1,284.96
2950,1,652.13
2951,6,209.96
2952,1,534.98
2953,1,601.64
2954,1,317.9
2955,1,1110.09
2956,1,560.21
2957,1,510.24
2958,7,149.24
2959,1,417.31
2960,6,212.36
2961,1,1895.47
2962,1,1169.96
2963,1,929.97
2964,1,339.53
2965,7,50.83
2966,6,28.8
2967,1,360.99
2968,7,133.91
2969,1,431.02
2970,1,434.68
2971,1,407.7
2972,1,1291.38
2973,1,345.61
2974,1,313.25
2975,1,361.18
2976,1,528.99
2977,1,454.26
2978,1,682.13
2979,6,103.72
2980,7,86.57
2981,1,588.73
2982,1,433.01
2983,1,1054.45
2984,6,90.36
2985,6,104.26
2986,7,63.17
2987,6,95.63
2988,1,393.56
2989,7,98.81
2990,6,184.69
2991,7,170.65
2992,6,120.25
2993,1,1056.65
2994,1,1216.76
2995,7,86.75
2996,6,105.58
2997,7,124.65
2998,1,329.63
2999,1,321.41
3000,6,46.71
